datum	regenyid	darab
2008.02.27	24	1
2008.02.27	71	1
2008.02.27	14	1
2008.02.27	14	1
2008.02.27	53	1
2008.02.28	53	13
2008.02.28	67	1
2008.02.28	70	1
2008.02.28	55	1
2008.02.28	64	1
2008.02.28	13	2
2008.02.28	10	1
2008.02.28	17	1
2008.02.28	3	13
2008.02.28	29	1
2008.02.28	4	1
2008.02.28	7	1
2008.02.28	8	1
2008.02.28	36	4
2008.02.28	41	1
2008.02.28	72	1
2008.02.28	10	1
2008.02.28	2	2
2008.02.28	47	1
2008.02.28	20	1
2008.02.28	29	1
2008.02.28	53	16
2008.02.28	2	1
2008.02.28	51	1
2008.02.28	51	1
2008.02.28	32	1
2008.02.28	62	1
2008.02.28	12	1
2008.02.28	47	11
2008.02.28	21	1
2008.02.28	54	1
2008.02.28	46	1
2008.02.28	52	20
2008.02.28	31	1
2008.02.28	42	1
2008.02.28	22	1
2008.02.28	35	1
2008.02.28	1	1
2008.02.28	30	1
2008.02.28	47	1
2008.02.28	35	14
2008.02.28	19	1
2008.02.28	31	1
2008.02.28	63	1
2008.02.28	29	1
2008.02.28	37	1
2008.02.28	43	1
2008.02.28	10	1
2008.02.28	21	1
2008.02.28	9	1
2008.02.28	60	1
2008.02.28	36	1
2008.02.28	20	15
2008.02.28	10	1
2008.02.28	11	1
2008.02.28	39	1
2008.02.28	28	1
2008.02.28	15	1
2008.02.28	63	1
2008.02.28	14	1
2008.02.28	15	18
2008.02.28	22	1
2008.02.28	48	1
2008.02.29	37	1
2008.02.29	25	1
2008.02.29	44	1
2008.02.29	54	1
2008.02.29	72	1
2008.02.29	49	1
2008.02.29	70	1
2008.02.29	2	1
2008.02.29	59	1
2008.02.29	35	1
2008.02.29	29	1
2008.02.29	39	1
2008.02.29	17	1
2008.02.29	54	1
2008.02.29	69	19
2008.02.29	58	1
2008.02.29	1	1
2008.02.29	41	1
2008.02.29	29	1
2008.02.29	34	1
2008.02.29	23	1
2008.02.29	6	4
2008.02.29	67	6
2008.02.29	64	1
2008.02.29	34	6
2008.02.29	35	1
2008.02.29	3	1
2008.02.29	8	18
2008.02.29	31	18
2008.02.29	69	9
2008.03.01	3	1
2008.03.01	37	9
2008.03.01	1	1
2008.03.01	60	1
2008.03.01	68	1
2008.03.01	67	1
2008.03.01	12	1
2008.03.01	30	1
2008.03.01	17	1
2008.03.01	47	1
2008.03.01	40	1
2008.03.01	61	1
2008.03.01	56	1
2008.03.01	56	13
2008.03.01	72	1
2008.03.01	66	1
2008.03.01	12	1
2008.03.01	29	1
2008.03.01	55	1
2008.03.01	38	1
2008.03.01	36	1
2008.03.02	8	1
2008.03.02	21	1
2008.03.02	12	1
2008.03.02	72	15
2008.03.02	28	1
2008.03.02	60	1
2008.03.02	7	9
2008.03.02	18	1
2008.03.02	7	17
2008.03.02	22	1
2008.03.02	41	2
2008.03.02	8	1
2008.03.02	12	1
2008.03.02	44	1
2008.03.02	25	1
2008.03.02	55	1
2008.03.02	42	1
2008.03.02	42	1
2008.03.02	19	1
2008.03.02	71	1
2008.03.02	8	1
2008.03.02	45	13
2008.03.02	40	1
2008.03.02	52	1
2008.03.02	59	1
2008.03.02	71	1
2008.03.02	69	1
2008.03.02	43	1
2008.03.02	57	1
2008.03.02	50	11
2008.03.02	48	6
2008.03.02	12	1
2008.03.02	31	1
2008.03.02	41	1
2008.03.02	27	1
2008.03.02	25	1
2008.03.02	32	1
2008.03.02	7	1
2008.03.02	4	1
2008.03.02	59	19
2008.03.02	56	1
2008.03.02	60	1
2008.03.02	33	1
2008.03.02	34	1
2008.03.02	51	1
2008.03.02	54	1
2008.03.02	25	1
2008.03.02	13	1
2008.03.02	59	1
2008.03.02	48	1
2008.03.02	36	1
2008.03.02	8	9
2008.03.02	57	1
2008.03.02	18	1
2008.03.02	61	1
2008.03.02	22	9
2008.03.02	9	1
2008.03.02	8	1
2008.03.02	23	10
2008.03.02	44	1
2008.03.02	16	1
2008.03.03	32	1
2008.03.03	39	1
2008.03.03	49	1
2008.03.03	6	1
2008.03.03	51	1
2008.03.03	14	1
2008.03.03	13	1
2008.03.03	64	1
2008.03.03	34	1
2008.03.03	72	1
2008.03.03	21	1
2008.03.03	36	1
2008.03.03	28	17
2008.03.03	37	1
2008.03.03	59	1
2008.03.03	72	1
2008.03.03	56	1
2008.03.03	13	14
2008.03.03	19	20
2008.03.03	25	3
2008.03.03	37	1
2008.03.03	57	1
2008.03.03	63	1
2008.03.03	25	1
2008.03.03	56	1
2008.03.03	25	1
2008.03.03	59	19
2008.03.03	61	1
2008.03.03	19	1
2008.03.03	3	1
2008.03.03	62	1
2008.03.03	13	1
2008.03.03	39	8
2008.03.03	18	1
2008.03.03	39	1
2008.03.03	38	1
2008.03.03	69	1
2008.03.03	16	1
2008.03.03	22	13
2008.03.03	56	1
2008.03.03	7	1
2008.03.03	47	17
2008.03.03	3	1
2008.03.03	62	3
2008.03.03	19	1
2008.03.03	54	16
2008.03.03	54	1
2008.03.03	67	1
2008.03.03	48	1
2008.03.03	7	16
2008.03.03	10	1
2008.03.03	54	2
2008.03.03	40	1
2008.03.03	19	1
2008.03.03	41	4
2008.03.03	57	1
2008.03.03	63	1
2008.03.03	64	1
2008.03.03	46	1
2008.03.03	14	1
2008.03.03	31	8
2008.03.03	51	1
2008.03.03	10	1
2008.03.03	46	1
2008.03.04	70	14
2008.03.04	8	1
2008.03.04	42	2
2008.03.04	58	1
2008.03.04	17	1
2008.03.04	17	1
2008.03.04	72	1
2008.03.04	36	1
2008.03.04	19	4
2008.03.04	53	1
2008.03.04	43	1
2008.03.04	17	1
2008.03.04	13	1
2008.03.04	15	1
2008.03.04	43	1
2008.03.04	19	1
2008.03.04	21	1
2008.03.04	13	14
2008.03.04	2	1
2008.03.04	44	1
2008.03.04	15	20
2008.03.04	9	1
2008.03.04	52	1
2008.03.04	26	1
2008.03.04	4	2
2008.03.04	22	1
2008.03.04	13	1
2008.03.04	37	1
2008.03.04	19	1
2008.03.04	49	1
2008.03.04	17	1
2008.03.04	57	12
2008.03.04	2	1
2008.03.04	5	1
2008.03.04	29	1
2008.03.04	4	1
2008.03.04	67	1
2008.03.04	54	1
2008.03.04	31	1
2008.03.04	53	17
2008.03.04	24	1
2008.03.04	32	1
2008.03.04	59	1
2008.03.04	45	1
2008.03.04	9	1
2008.03.04	16	1
2008.03.04	45	1
2008.03.04	43	1
2008.03.04	64	1
2008.03.04	36	1
2008.03.04	7	1
2008.03.04	4	1
2008.03.04	62	4
2008.03.05	34	1
2008.03.05	25	1
2008.03.05	42	1
2008.03.05	41	1
2008.03.05	15	1
2008.03.05	48	1
2008.03.05	63	1
2008.03.05	59	12
2008.03.05	21	1
2008.03.05	63	1
2008.03.05	29	1
2008.03.05	28	1
2008.03.05	3	1
2008.03.06	9	1
2008.03.06	16	1
2008.03.06	8	2
2008.03.06	28	1
2008.03.06	47	1
2008.03.06	19	1
2008.03.06	37	1
2008.03.07	52	1
2008.03.07	45	1
2008.03.07	58	1
2008.03.07	21	1
2008.03.07	7	1
2008.03.07	25	1
2008.03.07	16	17
2008.03.07	18	1
2008.03.07	69	1
2008.03.07	14	15
2008.03.07	56	1
2008.03.07	64	1
2008.03.07	1	1
2008.03.07	71	1
2008.03.07	1	1
2008.03.07	22	1
2008.03.07	33	1
2008.03.07	7	1
2008.03.07	55	1
2008.03.07	15	1
2008.03.07	55	1
2008.03.07	9	1
2008.03.07	32	17
2008.03.07	68	1
2008.03.07	24	1
2008.03.07	32	1
2008.03.07	13	1
2008.03.07	2	1
2008.03.07	67	1
2008.03.07	57	19
2008.03.07	24	1
2008.03.07	65	1
2008.03.07	7	1
2008.03.07	69	1
2008.03.07	14	1
2008.03.07	30	1
2008.03.07	18	4
2008.03.08	3	1
2008.03.08	54	1
2008.03.08	56	1
2008.03.08	17	1
2008.03.08	60	1
2008.03.09	60	1
2008.03.09	28	13
2008.03.09	40	7
2008.03.09	7	1
2008.03.09	47	1
2008.03.09	64	1
2008.03.09	1	1
2008.03.10	44	1
2008.03.10	12	1
2008.03.10	65	19
2008.03.10	46	1
2008.03.10	68	10
2008.03.10	45	2
2008.03.10	26	1
2008.03.10	23	1
2008.03.10	8	1
2008.03.10	34	1
2008.03.10	8	1
2008.03.10	26	5
2008.03.10	67	1
2008.03.10	15	1
2008.03.10	25	19
2008.03.10	3	1
2008.03.10	26	1
2008.03.10	28	1
2008.03.10	34	2
2008.03.10	10	1
2008.03.10	47	1
2008.03.10	63	1
2008.03.10	48	9
2008.03.10	27	1
2008.03.11	15	16
2008.03.11	11	1
2008.03.11	26	1
2008.03.11	35	1
2008.03.11	50	1
2008.03.11	43	1
2008.03.12	56	1
2008.03.12	1	11
2008.03.12	41	1
2008.03.12	38	1
2008.03.12	29	1
2008.03.12	45	1
2008.03.12	53	1
2008.03.12	43	1
2008.03.12	72	1
2008.03.12	32	1
2008.03.12	14	16
2008.03.12	34	1
2008.03.12	71	1
2008.03.12	19	1
2008.03.12	13	12
2008.03.12	38	1
2008.03.12	1	1
2008.03.12	15	1
2008.03.12	17	1
2008.03.12	61	1
2008.03.12	44	16
2008.03.12	56	1
2008.03.12	19	1
2008.03.12	3	16
2008.03.12	43	1
2008.03.12	2	1
2008.03.12	14	1
2008.03.12	5	1
2008.03.12	3	1
2008.03.12	30	1
2008.03.12	41	19
2008.03.12	44	1
2008.03.12	72	11
2008.03.12	62	1
2008.03.12	70	1
2008.03.12	65	1
2008.03.12	26	1
2008.03.12	20	1
2008.03.12	9	1
2008.03.12	70	1
2008.03.12	70	1
2008.03.12	12	1
2008.03.12	25	15
2008.03.12	44	1
2008.03.13	54	1
2008.03.13	8	1
2008.03.13	59	1
2008.03.13	65	1
2008.03.13	3	1
2008.03.13	53	1
2008.03.13	33	1
2008.03.13	47	1
2008.03.14	57	1
2008.03.15	5	1
2008.03.15	43	1
2008.03.15	21	1
2008.03.15	52	1
2008.03.16	34	1
2008.03.16	58	1
2008.03.16	26	1
2008.03.16	5	1
2008.03.16	60	1
2008.03.16	47	1
2008.03.16	30	1
2008.03.16	6	1
2008.03.16	71	13
2008.03.16	53	11
2008.03.16	68	4
2008.03.16	32	1
2008.03.16	32	1
2008.03.16	28	1
2008.03.16	57	1
2008.03.16	64	1
2008.03.16	71	1
2008.03.16	70	1
2008.03.16	23	1
2008.03.16	67	1
2008.03.16	58	1
2008.03.16	11	1
2008.03.16	27	1
2008.03.16	46	5
2008.03.16	12	1
2008.03.17	69	1
2008.03.17	46	15
2008.03.17	53	6
2008.03.17	19	1
2008.03.17	62	1
2008.03.17	72	1
2008.03.17	38	10
2008.03.17	4	1
2008.03.17	6	16
2008.03.17	26	7
2008.03.17	66	1
2008.03.17	31	6
2008.03.17	16	1
2008.03.17	69	1
2008.03.17	25	1
2008.03.17	35	1
2008.03.17	20	1
2008.03.17	22	18
2008.03.18	66	7
2008.03.18	38	1
2008.03.18	2	1
2008.03.18	54	1
2008.03.18	6	1
2008.03.18	5	12
2008.03.18	35	1
2008.03.18	39	1
2008.03.18	71	1
2008.03.18	14	1
2008.03.18	34	1
2008.03.18	9	1
2008.03.18	63	1
2008.03.18	26	1
2008.03.18	64	18
2008.03.18	10	1
2008.03.18	59	1
2008.03.18	29	1
2008.03.18	47	1
2008.03.18	2	13
2008.03.18	11	17
2008.03.19	45	1
2008.03.19	9	1
2008.03.19	69	1
2008.03.19	30	1
2008.03.19	36	1
2008.03.19	8	1
2008.03.19	50	1
2008.03.19	12	1
2008.03.19	8	1
2008.03.19	1	1
2008.03.19	18	1
2008.03.19	32	1
2008.03.19	58	1
2008.03.19	66	1
2008.03.19	52	1
2008.03.19	52	1
2008.03.19	27	5
2008.03.19	6	1
2008.03.19	28	1
2008.03.19	53	1
2008.03.19	9	1
2008.03.19	42	1
2008.03.19	70	1
2008.03.19	48	1
2008.03.19	22	1
2008.03.19	3	1
2008.03.19	64	1
2008.03.19	38	1
2008.03.19	26	1
2008.03.19	65	1
2008.03.19	50	1
2008.03.19	50	1
2008.03.19	3	1
2008.03.19	18	1
2008.03.19	64	1
2008.03.19	70	2
2008.03.19	18	1
2008.03.19	34	1
2008.03.19	53	1
2008.03.19	48	1
2008.03.20	18	1
2008.03.20	72	1
2008.03.20	59	1
2008.03.20	68	1
2008.03.20	55	1
2008.03.20	64	1
2008.03.20	40	1
2008.03.20	51	1
2008.03.20	10	1
2008.03.20	51	1
2008.03.20	41	1
2008.03.20	31	1
2008.03.21	46	2
2008.03.21	60	1
2008.03.21	56	1
2008.03.22	20	16
2008.03.22	66	6
2008.03.22	32	1
2008.03.22	66	1
2008.03.22	12	1
2008.03.22	24	1
2008.03.22	39	6
2008.03.22	50	1
2008.03.22	25	1
2008.03.22	62	1
2008.03.22	30	1
2008.03.22	27	1
2008.03.22	31	5
2008.03.22	1	1
2008.03.22	59	1
2008.03.22	37	1
2008.03.22	71	1
2008.03.22	9	12
2008.03.22	57	16
2008.03.23	27	12
2008.03.23	46	1
2008.03.24	58	1
2008.03.24	4	1
2008.03.24	7	1
2008.03.24	38	1
2008.03.24	60	20
2008.03.24	12	1
2008.03.24	25	1
2008.03.24	67	16
2008.03.24	72	1
2008.03.24	22	20
2008.03.24	72	1
2008.03.24	58	1
2008.03.24	49	14
2008.03.24	32	1
2008.03.24	26	8
2008.03.24	55	1
2008.03.24	15	1
2008.03.24	36	1
2008.03.24	26	1
2008.03.24	10	1
2008.03.24	61	1
2008.03.24	43	1
2008.03.24	3	1
2008.03.24	61	5
2008.03.24	12	1
2008.03.25	16	15
2008.03.25	36	1
2008.03.25	27	15
2008.03.25	13	1
2008.03.25	33	1
2008.03.25	46	1
2008.03.25	32	1
2008.03.25	72	1
2008.03.25	67	5
2008.03.25	27	1
2008.03.25	39	1
2008.03.25	4	1
2008.03.25	29	12
2008.03.25	26	1
2008.03.25	30	1
2008.03.25	16	9
2008.03.25	59	1
2008.03.25	16	1
2008.03.25	70	1
2008.03.25	52	1
2008.03.25	55	1
2008.03.25	11	1
2008.03.25	15	1
2008.03.25	8	1
2008.03.25	21	14
2008.03.25	14	1
2008.03.25	15	1
2008.03.25	19	1
2008.03.25	67	1
2008.03.25	37	9
2008.03.25	33	1
2008.03.25	61	1
2008.03.26	69	1
2008.03.26	56	1
2008.03.26	49	1
2008.03.26	71	7
2008.03.26	12	1
2008.03.26	63	1
2008.03.26	68	1
2008.03.26	57	17
2008.03.26	38	1
2008.03.26	25	1
2008.03.26	1	1
2008.03.26	32	1
2008.03.26	49	1
2008.03.27	46	8
2008.03.27	24	2
2008.03.27	37	1
2008.03.27	26	1
2008.03.27	60	1
2008.03.27	54	1
2008.03.27	67	1
2008.03.27	65	1
2008.03.27	71	1
2008.03.27	61	1
2008.03.27	51	1
2008.03.27	14	1
2008.03.27	21	1
2008.03.27	23	1
2008.03.27	6	1
2008.03.27	44	1
2008.03.27	20	1
2008.03.27	16	1
2008.03.27	40	1
2008.03.27	58	1
2008.03.27	41	1
2008.03.28	3	17
2008.03.28	72	1
2008.03.28	29	1
2008.03.28	3	1
2008.03.28	3	1
2008.03.28	39	1
2008.03.28	4	1
2008.03.28	50	1
2008.03.28	2	1
2008.03.28	3	19
2008.03.28	18	1
2008.03.28	58	1
2008.03.28	9	1
2008.03.28	60	1
2008.03.28	7	11
2008.03.28	61	1
2008.03.28	70	1
2008.03.28	59	3
2008.03.28	70	1
2008.03.29	13	1
2008.03.29	23	1
2008.03.29	16	1
2008.03.29	48	12
2008.03.29	30	1
2008.03.29	72	20
2008.03.29	56	1
2008.03.29	29	1
2008.03.29	48	1
2008.03.29	15	1
2008.03.29	45	1
2008.03.29	9	1
2008.03.29	11	1
2008.03.29	66	10
2008.03.29	71	1
2008.03.29	58	13
2008.03.29	33	1
2008.03.29	7	1
2008.03.29	11	1
2008.03.29	11	10
2008.03.29	28	1
2008.03.29	29	1
2008.03.29	29	1
2008.03.29	34	1
2008.03.29	26	1
2008.03.29	60	1
2008.03.29	23	1
2008.03.29	71	1
2008.03.29	63	1
2008.03.29	68	1
2008.03.29	57	1
2008.03.29	20	2
2008.03.29	8	1
2008.03.29	35	1
2008.03.29	35	1
2008.03.29	65	1
2008.03.29	25	7
2008.03.29	59	1
2008.03.29	21	1
2008.03.30	67	10
2008.03.30	26	1
2008.03.30	36	1
2008.03.30	38	1
2008.03.30	32	1
2008.03.30	31	1
2008.03.30	38	1
2008.03.30	16	1
2008.03.30	63	1
2008.03.30	9	1
2008.03.30	52	19
2008.03.30	66	1
2008.03.30	30	1
2008.03.30	34	1
2008.03.30	5	17
2008.03.30	47	1
2008.03.30	72	1
2008.03.30	46	1
2008.03.30	21	1
2008.03.30	7	1
2008.03.30	33	1
2008.03.30	7	1
2008.03.30	58	1
2008.03.30	66	1
2008.03.30	39	1
2008.03.30	51	17
2008.03.30	14	1
2008.03.30	9	1
2008.03.30	33	1
2008.03.30	13	13
2008.03.30	5	2
2008.03.30	43	1
2008.03.30	61	1
2008.03.30	1	1
2008.03.30	62	1
2008.03.30	15	3
2008.03.30	41	1
2008.03.30	41	1
2008.03.30	6	1
2008.03.30	63	1
2008.03.30	71	1
2008.03.30	71	1
2008.03.30	20	1
2008.03.30	15	1
2008.03.30	18	1
2008.03.31	67	1
2008.03.31	28	1
2008.03.31	7	1
2008.03.31	7	1
2008.03.31	17	5
2008.03.31	7	1
2008.03.31	16	1
2008.03.31	55	1
2008.03.31	8	1
2008.03.31	15	1
2008.03.31	16	15
2008.03.31	27	1
2008.03.31	12	1
2008.03.31	50	1
2008.03.31	32	1
2008.03.31	47	1
2008.03.31	63	1
2008.03.31	21	1
2008.03.31	21	1
2008.03.31	57	8
2008.03.31	66	1
2008.03.31	14	1
2008.03.31	55	1
2008.03.31	16	1
2008.03.31	14	1
2008.03.31	14	4
2008.03.31	32	1
2008.03.31	46	1
2008.03.31	61	1
2008.03.31	65	1
2008.03.31	33	1
2008.03.31	30	1
2008.03.31	39	1
2008.03.31	24	1
2008.03.31	54	9
2008.03.31	19	1
2008.03.31	46	1
2008.03.31	33	1
2008.03.31	63	1
2008.03.31	46	1
2008.03.31	66	1
2008.03.31	72	1
2008.04.01	37	15
2008.04.01	20	1
2008.04.01	53	1
2008.04.01	13	12
2008.04.01	46	1
2008.04.01	72	9
2008.04.01	62	1
2008.04.01	58	1
2008.04.01	50	1
2008.04.01	69	1
2008.04.02	4	1
2008.04.02	54	1
2008.04.02	58	1
2008.04.02	15	1
2008.04.02	35	1
2008.04.03	67	1
2008.04.03	26	1
2008.04.03	41	1
2008.04.03	11	1
2008.04.03	58	1
2008.04.03	5	1
2008.04.03	22	1
2008.04.03	58	1
2008.04.03	8	5
2008.04.03	58	1
2008.04.03	29	1
2008.04.03	68	1
2008.04.03	53	3
2008.04.03	34	1
2008.04.03	45	1
2008.04.03	63	1
2008.04.03	28	1
2008.04.03	61	1
2008.04.03	9	1
2008.04.03	8	1
2008.04.03	66	1
2008.04.03	39	1
2008.04.03	34	1
2008.04.03	51	1
2008.04.03	42	1
2008.04.03	58	1
2008.04.03	30	2
2008.04.03	6	10
2008.04.03	31	1
2008.04.03	37	1
2008.04.03	46	1
2008.04.03	65	9
2008.04.03	1	20
2008.04.03	5	1
2008.04.04	22	16
2008.04.04	65	1
2008.04.04	21	12
2008.04.04	31	1
2008.04.05	34	1
2008.04.05	63	1
2008.04.05	38	19
2008.04.05	49	1
2008.04.05	52	1
2008.04.05	34	1
2008.04.05	15	1
2008.04.05	51	1
2008.04.05	5	1
2008.04.05	12	1
2008.04.05	36	1
2008.04.05	18	1
2008.04.06	12	1
2008.04.06	46	11
2008.04.06	40	1
2008.04.06	18	1
2008.04.06	11	19
2008.04.06	26	1
2008.04.06	53	1
2008.04.06	1	1
2008.04.06	72	1
2008.04.06	46	1
2008.04.06	64	1
2008.04.06	12	1
2008.04.06	61	1
2008.04.06	3	1
2008.04.06	44	1
2008.04.06	27	3
2008.04.06	25	1
2008.04.07	57	1
2008.04.07	43	1
2008.04.07	65	9
2008.04.07	48	1
2008.04.07	2	1
2008.04.08	64	1
2008.04.08	7	20
2008.04.08	5	1
2008.04.08	54	1
2008.04.08	39	1
2008.04.08	59	15
2008.04.08	47	1
2008.04.08	57	1
2008.04.08	8	1
2008.04.08	28	1
2008.04.08	44	1
2008.04.08	27	1
2008.04.08	45	1
2008.04.08	29	1
2008.04.08	69	1
2008.04.08	28	2
2008.04.08	5	1
2008.04.08	37	1
2008.04.08	31	1
2008.04.08	11	1
2008.04.08	29	1
2008.04.08	70	1
2008.04.08	42	8
2008.04.09	2	1
2008.04.09	46	4
2008.04.09	22	1
2008.04.09	18	1
2008.04.09	39	1
2008.04.09	67	1
2008.04.09	69	5
2008.04.09	23	1
2008.04.09	23	1
2008.04.09	13	1
2008.04.09	68	1
2008.04.10	50	1
2008.04.10	68	1
2008.04.10	63	1
2008.04.10	14	1
2008.04.10	62	1
2008.04.10	41	1
2008.04.10	59	3
2008.04.11	9	1
2008.04.11	10	1
2008.04.11	50	1
2008.04.12	24	1
2008.04.13	48	1
2008.04.13	28	1
2008.04.13	22	1
2008.04.13	13	6
2008.04.13	55	1
2008.04.13	27	1
2008.04.13	46	7
2008.04.13	31	1
2008.04.13	65	1
2008.04.13	57	1
2008.04.13	28	1
2008.04.13	65	1
2008.04.13	62	1
2008.04.13	37	1
2008.04.13	53	1
2008.04.13	2	1
2008.04.13	42	1
2008.04.13	11	20
2008.04.13	48	1
2008.04.14	26	19
2008.04.14	27	17
2008.04.14	47	1
2008.04.14	47	1
2008.04.14	23	20
2008.04.14	60	1
2008.04.14	7	1
2008.04.14	13	1
2008.04.14	70	1
2008.04.14	18	1
2008.04.14	29	1
2008.04.14	36	15
2008.04.14	70	1
2008.04.14	17	1
2008.04.14	29	1
2008.04.14	31	1
2008.04.14	9	1
2008.04.14	68	1
2008.04.14	20	1
2008.04.14	30	13
2008.04.14	57	8
2008.04.14	47	1
2008.04.14	34	4
2008.04.14	27	1
2008.04.14	9	17
2008.04.15	56	1
2008.04.15	31	2
2008.04.15	31	1
2008.04.15	12	16
2008.04.15	62	1
2008.04.15	1	1
2008.04.15	20	1
2008.04.15	32	11
2008.04.15	70	1
2008.04.15	4	16
2008.04.15	68	1
2008.04.15	21	1
2008.04.15	27	1
2008.04.15	21	1
2008.04.15	31	1
2008.04.15	44	1
2008.04.15	54	1
2008.04.15	35	1
2008.04.15	10	1
2008.04.15	55	1
2008.04.15	57	1
2008.04.15	19	1
2008.04.15	72	20
2008.04.15	13	1
2008.04.15	9	1
2008.04.15	34	1
2008.04.15	26	1
2008.04.15	24	1
2008.04.15	35	1
2008.04.16	65	1
2008.04.16	71	8
2008.04.16	21	1
2008.04.16	27	1
2008.04.16	12	1
2008.04.16	26	1
2008.04.16	55	1
2008.04.16	49	1
2008.04.16	66	1
2008.04.16	51	1
2008.04.16	41	10
2008.04.16	63	1
2008.04.16	4	1
2008.04.16	52	4
2008.04.17	69	1
2008.04.17	58	1
2008.04.18	34	1
2008.04.18	5	1
2008.04.18	44	1
2008.04.18	7	1
2008.04.18	13	1
2008.04.18	44	1
2008.04.18	68	1
2008.04.18	19	1
2008.04.18	28	1
2008.04.18	64	1
2008.04.18	35	13
2008.04.18	28	1
2008.04.18	8	1
2008.04.18	62	7
2008.04.18	41	1
2008.04.18	44	1
2008.04.18	23	7
2008.04.18	38	1
2008.04.18	67	1
2008.04.18	59	1
2008.04.18	37	1
2008.04.18	42	1
2008.04.18	6	1
2008.04.18	65	1
2008.04.18	68	1
2008.04.18	21	1
2008.04.18	63	1
2008.04.19	50	1
2008.04.19	54	1
2008.04.19	24	1
2008.04.19	27	1
2008.04.19	45	1
2008.04.19	56	1
2008.04.19	25	1
2008.04.19	20	1
2008.04.19	50	6
2008.04.19	10	7
2008.04.19	39	1
2008.04.19	28	1
2008.04.19	31	1
2008.04.19	51	1
2008.04.19	1	1
2008.04.20	66	1
2008.04.20	61	1
2008.04.20	2	1
2008.04.20	28	11
2008.04.20	3	20
2008.04.20	12	1
2008.04.20	61	1
2008.04.20	44	1
2008.04.20	23	1
2008.04.20	24	4
2008.04.20	2	1
2008.04.20	44	1
2008.04.20	35	1
2008.04.20	51	1
2008.04.20	9	5
2008.04.20	10	1
2008.04.21	57	1
2008.04.21	25	1
2008.04.21	8	1
2008.04.21	11	13
2008.04.21	68	1
2008.04.21	27	1
2008.04.21	26	12
2008.04.21	51	1
2008.04.21	42	1
2008.04.21	59	4
2008.04.21	13	1
2008.04.21	50	1
2008.04.21	40	1
2008.04.21	8	13
2008.04.21	72	1
2008.04.21	54	1
2008.04.22	54	1
2008.04.22	7	11
2008.04.22	58	1
2008.04.22	36	1
2008.04.22	38	1
2008.04.22	68	1
2008.04.22	27	1
2008.04.22	21	11
2008.04.22	72	1
2008.04.22	11	13
2008.04.22	64	1
2008.04.22	31	14
2008.04.22	63	1
2008.04.22	33	1
2008.04.22	23	1
2008.04.22	28	1
2008.04.22	55	1
2008.04.22	20	1
2008.04.22	19	11
2008.04.22	4	1
2008.04.22	56	13
2008.04.22	54	1
2008.04.22	29	1
2008.04.22	22	1
2008.04.22	14	1
2008.04.22	19	1
2008.04.22	56	7
2008.04.22	54	1
2008.04.22	26	1
2008.04.22	26	1
2008.04.22	69	6
2008.04.22	70	1
2008.04.22	18	6
2008.04.22	28	1
2008.04.22	25	1
2008.04.22	61	1
2008.04.22	2	1
2008.04.22	49	1
2008.04.22	7	1
2008.04.22	40	1
2008.04.22	5	1
2008.04.22	62	1
2008.04.22	46	16
2008.04.22	50	1
2008.04.22	18	1
2008.04.22	5	1
2008.04.22	53	1
2008.04.22	13	1
2008.04.22	41	1
2008.04.22	54	1
2008.04.22	66	1
2008.04.22	43	1
2008.04.22	41	1
2008.04.22	17	1
2008.04.22	3	1
2008.04.22	8	1
2008.04.22	47	1
2008.04.22	19	1
2008.04.22	69	1
2008.04.22	72	1
2008.04.22	71	1
2008.04.22	13	1
2008.04.22	15	1
2008.04.22	57	1
2008.04.23	25	1
2008.04.23	15	1
2008.04.23	37	1
2008.04.23	59	1
2008.04.23	25	1
2008.04.23	27	1
2008.04.23	47	1
2008.04.23	40	1
2008.04.23	35	1
2008.04.23	72	20
2008.04.23	53	1
2008.04.23	11	1
2008.04.23	27	1
2008.04.24	10	1
2008.04.24	42	1
2008.04.24	22	1
2008.04.24	56	1
2008.04.24	41	1
2008.04.24	64	6
2008.04.24	26	1
2008.04.24	10	12
2008.04.24	20	1
2008.04.24	27	1
2008.04.24	48	1
2008.04.24	14	1
2008.04.24	37	1
2008.04.24	43	1
2008.04.24	24	1
2008.04.24	26	1
2008.04.24	44	1
2008.04.24	29	20
2008.04.24	34	12
2008.04.24	49	1
2008.04.24	50	1
2008.04.25	57	1
2008.04.25	35	1
2008.04.25	68	1
2008.04.25	64	1
2008.04.25	60	1
2008.04.26	34	1
2008.04.26	31	1
2008.04.26	20	1
2008.04.26	3	6
2008.04.26	8	1
2008.04.26	56	6
2008.04.26	30	1
2008.04.26	46	1
2008.04.26	2	1
2008.04.26	65	1
2008.04.26	45	1
2008.04.26	44	1
2008.04.26	19	1
2008.04.26	47	1
2008.04.26	45	1
2008.04.26	60	1
2008.04.26	48	1
2008.04.26	22	1
2008.04.26	68	1
2008.04.26	6	1
2008.04.26	32	1
2008.04.26	46	16
2008.04.26	14	1
2008.04.26	68	1
2008.04.26	32	1
2008.04.26	58	1
2008.04.26	49	1
2008.04.26	2	1
2008.04.26	6	1
2008.04.26	72	1
2008.04.26	49	1
2008.04.26	41	1
2008.04.26	16	1
2008.04.26	49	1
2008.04.26	29	7
2008.04.26	42	1
2008.04.26	23	15
2008.04.27	51	1
2008.04.27	36	1
2008.04.27	2	1
2008.04.27	1	1
2008.04.27	33	18
2008.04.27	58	1
2008.04.27	29	1
